# time   center_error   angle_error_deg
4.353333333333358015e-04 4.462868347764015198e-02 7.247883260297381947e-01
4.363333333333358258e-04 4.461567848920822144e-02 7.247855596970864678e-01
4.373333333333358501e-04 4.460262879729270935e-02 7.247900701215543862e-01
4.383333333333358744e-04 4.458993673324584961e-02 7.247922474886461242e-01
4.393333333333358987e-04 4.457741975784301758e-02 7.248008980859123040e-01
4.403333333333359230e-04 4.456510767340660095e-02 7.248113271146749970e-01
4.413333333333359474e-04 4.455219581723213196e-02 7.248226698706832227e-01
4.423333333333359717e-04 4.453963041305541992e-02 7.248365329394187428e-01
4.433333333333359960e-04 4.452734068036079407e-02 7.248524286734061572e-01
4.443333333333360203e-04 4.451444745063781738e-02 7.248661715641689929e-01
4.453333333333360446e-04 4.450180381536483765e-02 7.248840235478113403e-01
4.463333333333360689e-04 4.448994621634483337e-02 7.249042875526624519e-01
4.473333333333360932e-04 4.447810724377632141e-02 7.249268224816635131e-01
4.483333333333361175e-04 4.446573555469512939e-02 7.249506172655034719e-01
4.493333333333361418e-04 4.445379227399826050e-02 7.249783947264487605e-01
4.503333333333361661e-04 4.444150626659393311e-02 7.250042119009966202e-01
4.513333333333361904e-04 4.442943632602691650e-02 7.250315500996560303e-01
4.523333333333362147e-04 4.441761970520019531e-02 7.250655880635308304e-01
4.533333333333362390e-04 4.440576583147048950e-02 7.251014567432325642e-01
